--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_modifier_lina_011_fire_curse_Description,,每层使目标受到的技能伤害，并每秒流失 1 层。
DOTA_Tooltip_modifier_lina_012_reheat_ring,,回火护环
DOTA_Tooltip_modifier_lina_012_reheat_ring_Description,,获得临时护盾上限，并将护盾吸收的伤害转化为回火值。
DOTA_Tooltip_modifier_lina_013_light_strike_stack,,光击阵余威
DOTA_Tooltip_modifier_lina_013_light_strike_stack_Description,,每层提高移动速度。
DOTA_Tooltip_modifier_lina_013_light_strike_overload,,神格状态
DOTA_Tooltip_modifier_lina_013_light_strike_overload_Description,,提高伤害、减免伤害，并提高攻击速度和移动速度。
DOTA_Tooltip_modifier_pa_003_mark_attacker,,印记爆发
DOTA_Tooltip_modifier_pa_003_mark_attacker_Description,,攻击命中时给目标添加可叠加印记
DOTA_Tooltip_modifier_pa_003_mark_debuff,,印记
DOTA_Tooltip_modifier_pa_003_mark_debuff_Description,,达到满层后触发一次伤害并清空该印记
DOTA_Tooltip_modifier_pa_005_insight,,洞察
DOTA_Tooltip_modifier_pa_005_insight_Description,,攻击会叠加敏捷，每秒流逝 1 层。
DOTA_Tooltip_modifier_pa_007_blur,,魅影模糊
DOTA_Tooltip_modifier_pa_007_blur_Description,,幻影刺客获得模糊状态，普攻命中敌人后追加一次攻击
DOTA_Tooltip_modifier_pa_008_bing_shi,,兵势
DOTA_Tooltip_modifier_pa_008_bing_shi_Description,,下一次普通攻击命中时消耗全部兵势，追加等量物理伤害。
DOTA_Tooltip_modifier_pa_008_gem_overheal_pool,,蓄血
DOTA_Tooltip_modifier_pa_008_gem_overheal_pool_Description,,吸血溢出暂存于池中，持续转化为治疗。
DOTA_Tooltip_modifier_pa_011_dexterity_training,,灵巧训练
DOTA_Tooltip_modifier_pa_011_dexterity_training_Description,,获得闪避，触发闪避时叠加移动速度。
DOTA_Tooltip_modifier_pa_012_assassination,,刺杀术
DOTA_Tooltip_modifier_pa_012_assassination_Description,,根据敏捷提升基础攻击力。
DOTA_Tooltip_modifier_item_0099_erosa_ritual,,埃罗莎仪式
DOTA_Tooltip_modifier_item_0099_erosa_ritual_Description,,受到攻击时获得叠层魔法恢复，每层提供0.2 点/秒魔法恢复，最多10层，并且每3秒衰减1层。
DOTA_Tooltip_modifier_item_0144_shadow_barrier,,暗影屏障
DOTA_Tooltip_modifier_item_0144_shadow_barrier_Description,,免疫中毒效果。
DOTA_Tooltip_modifier_item_0204_valor,,英勇
DOTA_Tooltip_modifier_item_0204_valor_Description,,攻击或释放技能时获得生命上限，最多叠加指定层数。
DOTA_Tooltip_modifier_item_0209_spellblade_dot,,咒棱连击
DOTA_Tooltip_modifier_item_0209_spellblade_dot_Description,,每秒受到基于施加者全属性的魔法伤害，重复施加时立即结算一次。
DOTA_Tooltip_modifier_item_0209_doom,,厄运
DOTA_Tooltip_modifier_item_0209_doom_Description,,每层使受到的魔法伤害增加，并随时间逐层流逝。
DOTA_Tooltip_modifier_item_0211_inertia,,惯性势能
DOTA_Tooltip_modifier_item_0211_inertia_Description,,移动速度超过阈值时提升攻击速度。
DOTA_Tooltip_modifier_item_0212_psionic_conversion,,灵能转换
DOTA_Tooltip_modifier_item_0212_psionic_conversion_Description,,释放技能后获得智力，层数会随时间流逝。
DOTA_Tooltip_modifier_item_0217_pojun,,破军
DOTA_Tooltip_modifier_item_0217_pojun_Description,,物理伤害暴击时，有概率使目标受到易伤并叠加破甲。
DOTA_Tooltip_modifier_item_0217_armor_break,,破甲
DOTA_Tooltip_modifier_item_0217_armor_break_Description,,护甲按层数降低。
DOTA_Tooltip_modifier_item_0220_wingbeat_buff,,振翅
DOTA_Tooltip_modifier_item_0220_wingbeat_buff_Description,,全域暴击率提高，层数会随时间流逝。
DOTA_Tooltip_modifier_item_0221_soul_rend,,灵魂剥离
DOTA_Tooltip_modifier_item_0221_soul_rend_Description,,结束时结算期间受到的部分伤害。
DOTA_Tooltip_modifier_item_0225_guard,,守护
DOTA_Tooltip_modifier_item_0225_guard_Description,,获得临时护盾上限，移动速度降低。
DOTA_Tooltip_modifier_item_0240,,坚硬
DOTA_Tooltip_modifier_item_0240_Description,,伤害加成和伤害抵抗提升。
DOTA_Tooltip_modifier_item_0241,,嗜血凝锋
DOTA_Tooltip_modifier_item_0241_Description,,吸血触发时累积攻击力，随后每秒衰减。
DOTA_Tooltip_modifier_item_0250_aura_effect,,干杯
DOTA_Tooltip_modifier_item_0250_aura_effect_Description,,获得额外移动速度。
DOTA_Tooltip_modifier_item_0251_buff,,呱呱
DOTA_Tooltip_modifier_item_0251_buff_Description,,持续回复生命值。
DOTA_Tooltip_modifier_item_0252_buff,,休眠协议
DOTA_Tooltip_modifier_item_0252_buff_Description,,提高物品掉落幸运。
DOTA_Tooltip_modifier_item_0253,,决斗
DOTA_Tooltip_modifier_item_0253_Description,,根据敌方单位数量提升攻击速度。
DOTA_Tooltip_modifier_item_0255_self_slow,,战盾
DOTA_Tooltip_modifier_item_0255_self_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0255_shield,,战盾
DOTA_Tooltip_modifier_item_0255_shield_Description,,额外获得护盾值上限与当前护盾。
DOTA_Tooltip_modifier_item_0256_buff,,休眠协议
DOTA_Tooltip_modifier_item_0256_buff_Description,,攻击力提高。
DOTA_Tooltip_modifier_item_0257_buff,,幻动
DOTA_Tooltip_modifier_item_0257_buff_Description,,移动速度提高。
DOTA_Tooltip_modifier_item_0258,,附魂
DOTA_Tooltip_modifier_item_0258_Description,,击杀单位获得灵魂，死亡时失去所有灵魂。
DOTA_Tooltip_modifier_item_0265_exposed,,示众
DOTA_Tooltip_modifier_item_0265_exposed_Description,,承受的所有伤害提高。
DOTA_Tooltip_modifier_item_0266_serenity,,落种
DOTA_Tooltip_modifier_item_0266_serenity_Description,,在落点位置持续治疗范围内友军。
DOTA_Tooltip_modifier_item_0269_empowered_attack,,延时爆燃
DOTA_Tooltip_modifier_item_0269_empowered_attack_Description,,下一次攻击附加额外魔法伤害与击退。
DOTA_Tooltip_modifier_item_0270_dizzy_pollen,,迷醉花粉
DOTA_Tooltip_modifier_item_0270_dizzy_pollen_Description,,攻击有概率丢失。
DOTA_Tooltip_modifier_item_0271_psionic_surge,,灵能回涌
DOTA_Tooltip_modifier_item_0271_psionic_surge_Description,,冷却缩减提升。
DOTA_Tooltip_modifier_item_0272_unyielding_shield,,不屈
DOTA_Tooltip_modifier_item_0272_unyielding_shield_Description,,获得额外护盾上限与临时护盾。
DOTA_Tooltip_modifier_item_0274_chorus,,齐鸣
DOTA_Tooltip_modifier_item_0274_chorus_Description,,逐步恢复魔法值。
DOTA_Tooltip_modifier_item_0275_shocked_slow,,瓶装闪电
DOTA_Tooltip_modifier_item_0275_shocked_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0277_charged,,蓄力
DOTA_Tooltip_modifier_item_0277_charged_Description,,下一次攻击必定暴击，并提高暴击伤害。
DOTA_Tooltip_modifier_item_0278_resonant_armor,,共振护甲
DOTA_Tooltip_modifier_item_0278_resonant_armor_Description,,附近敌人越多，伤害减免越高。
DOTA_Tooltip_modifier_item_0280_bloodlust,,嗜血渴望
DOTA_Tooltip_modifier_item_0280_bloodlust_Description,,攻击伤害与攻击吸血提升。
DOTA_Tooltip_modifier_item_0283_free_mana,,魔力共鸣
DOTA_Tooltip_modifier_item_0283_free_mana_Description,,下一次施放不消耗魔法值。
DOTA_Tooltip_modifier_item_0284_fate_gaze,,命运凝视
DOTA_Tooltip_modifier_item_0284_fate_gaze_Description,,魔法抗性与护甲降低。
DOTA_Tooltip_modifier_item_0286_armor_break,,腐甲
DOTA_Tooltip_modifier_item_0286_armor_break_Description,,护甲降低。
DOTA_Tooltip_modifier_item_0287_seismic_slow,,地震迟滞
DOTA_Tooltip_modifier_item_0287_seismic_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0290_web_walk,,蛛网穿行
DOTA_Tooltip_modifier_item_0290_web_walk_Description,,覆盖移动速度并解除移动限制，同时免疫陷阱效果。
DOTA_Tooltip_modifier_item_0293_holy_aura_effect,,神圣光环
DOTA_Tooltip_modifier_item_0293_holy_aura_effect_Description,,生命恢复速度提高，护甲按百分比提高。
DOTA_Tooltip_modifier_item_0294_aggressive,,谐振器（进攻）
DOTA_Tooltip_modifier_item_0294_aggressive_Description,,提高造成的伤害，但受到的伤害也会增加。
DOTA_Tooltip_modifier_item_0294_defensive,,谐振器（防御）
DOTA_Tooltip_modifier_item_0294_defensive_Description,,提高护甲与魔法抗性，但造成的伤害会降低。
DOTA_Tooltip_modifier_item_0305_buff,,笨拙
DOTA_Tooltip_modifier_item_0305_buff_Description,,移动速度降低，最大攻击力和最大生命值提高。
DOTA_Tooltip_modifier_item_0307_vortex,,涡流缠击
DOTA_Tooltip_modifier_item_0307_vortex_Description,,移动速度降低，并持续受到魔法伤害。
DOTA_Tooltip_modifier_item_0308_valor,,英勇
DOTA_Tooltip_modifier_item_0308_valor_Description,,攻击或释放技能时获得生命上限，最多叠加指定层数。
DOTA_Tooltip_modifier_item_0312_heal,,治愈
DOTA_Tooltip_modifier_item_0312_heal_Description,,每秒恢复最大生命值与护盾值。
DOTA_Tooltip_modifier_item_0314_emperor_crown_aura,,君临
DOTA_Tooltip_modifier_item_0314_emperor_crown_aura_Description,,获得额外全属性。
DOTA_Tooltip_modifier_item_0315_king_backpack_aura,,君临
DOTA_Tooltip_modifier_item_0315_king_backpack_aura_Description,,获得额外全属性。
DOTA_Tooltip_modifier_item_0317_madness,,疯狂
DOTA_Tooltip_modifier_item_0317_madness_Description,,攻击速度和移动速度提高，护甲降低。
DOTA_Tooltip_modifier_item_0322_multishot,,多重箭
DOTA_Tooltip_modifier_item_0322_multishot_Description,,攻击时，向攻击范围内至多1个其他敌人额外射出一支箭矢。
DOTA_Tooltip_modifier_item_0323_multishot,,多重箭
DOTA_Tooltip_modifier_item_0323_multishot_Description,,攻击时，向攻击范围内的其他敌人各额外射出一支箭矢（目标数由装备词条决定）。
DOTA_Tooltip_modifier_item_0332_madness,,疯狂
DOTA_Tooltip_modifier_item_0332_madness_Description,,攻击速度、移动速度和冷却缩减提高。
DOTA_Tooltip_modifier_item_0336_sage_boots,,魔法伤害加成
DOTA_Tooltip_modifier_item_0336_sage_boots_Description,,根据最大魔法值获得的魔法伤害加成。
DOTA_Tooltip_modifier_item_0337_archmage_focus,,大魔导
DOTA_Tooltip_modifier_item_0337_archmage_focus_Description,,技能伤害提升，叠满后释放奥术爆发。
DOTA_Tooltip_modifier_item_0339_secret,,隐秘
DOTA_Tooltip_modifier_item_0339_secret_Description,,释放技能时获得生命值和魔法值，层数会随时间流逝。
DOTA_Tooltip_modifier_item_0340_charged,,毁灭重击
DOTA_Tooltip_modifier_item_0340_charged_Description,,下一次攻击造成范围伤害，并降低敌人的攻击力。
DOTA_Tooltip_modifier_item_0340_destroyed,,毁灭
DOTA_Tooltip_modifier_item_0340_destroyed_Description,,攻击力降低，可叠加。
DOTA_Tooltip_modifier_item_0341_freeze,,冰封
DOTA_Tooltip_modifier_item_0341_freeze_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0348_butcher,,浴血
DOTA_Tooltip_modifier_item_0348_butcher_Description,,处于流血状态时提高流血伤害与最终伤害。
DOTA_Tooltip_modifier_item_0348_mark,,屠戮
DOTA_Tooltip_modifier_item_0348_mark_Description,,受到印记施加者的伤害提高，生命越低效果越强。
DOTA_Tooltip_modifier_item_0349_boil_aura_effect,,沸腾
DOTA_Tooltip_modifier_item_0349_boil_aura_effect_Description,,攻击速度提高。
DOTA_Tooltip_modifier_item_0350_swift_aura_effect,,迅捷
DOTA_Tooltip_modifier_item_0350_swift_aura_effect_Description,,移动速度和生命恢复提高。
DOTA_Tooltip_modifier_item_0351_storm_ready,,风暴连打
DOTA_Tooltip_modifier_item_0351_storm_ready_Description,,下一次普通攻击附加高额物理伤害。
DOTA_Tooltip_modifier_item_0352_sonic_barrier,,音障
DOTA_Tooltip_modifier_item_0352_sonic_barrier_Description,,攻击速度和移动速度提高。
DOTA_Tooltip_modifier_item_0352_empowered_strike,,蓄势一击
DOTA_Tooltip_modifier_item_0352_empowered_strike_Description,,下一次攻击将造成范围生命值物理伤害。
DOTA_Tooltip_modifier_item_0360_hunt,,追猎
DOTA_Tooltip_modifier_item_0360_hunt_Description,,移动速度超过阈值时获得敏捷。
DOTA_Tooltip_modifier_item_0364_torment,,折磨
DOTA_Tooltip_modifier_item_0364_torment_Description,,受到伤害时获得生命上限，层数会随时间流逝。
DOTA_Tooltip_modifier_item_0365_corrosion,,侵蚀
DOTA_Tooltip_modifier_item_0365_corrosion_Description,,每层中毒都会提高受到的魔法伤害。
DOTA_Tooltip_modifier_item_0367_momentum,,蓄势
DOTA_Tooltip_modifier_item_0367_momentum_Description,,移动会积蓄攻击力，随后随时间流失。
DOTA_Tooltip_modifier_item_0367_sonic_barrier,,音障
DOTA_Tooltip_modifier_item_0367_sonic_barrier_Description,,攻击速度和移动速度提高。
DOTA_Tooltip_modifier_item_0370_shadow_haste,,野性
DOTA_Tooltip_modifier_item_0370_shadow_haste_Description,,移动速度提升。
DOTA_Tooltip_modifier_item_0371_corrosion,,腐蚀
DOTA_Tooltip_modifier_item_0371_corrosion_Description,,物理护甲降低，随层数增强。
DOTA_Tooltip_modifier_item_0374_focus_buff,,凝神
DOTA_Tooltip_modifier_item_0374_focus_buff_Description,,站立不动，全伤害提升。
DOTA_Tooltip_modifier_item_0375_slow,,迟缓
DOTA_Tooltip_modifier_item_0375_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0376_adventure,,冒险
DOTA_Tooltip_modifier_item_0376_adventure_Description,,提高幸运值，但自身更容易受到伤害，造成的伤害降低。
DOTA_Tooltip_modifier_item_0379_doom,,厄运
DOTA_Tooltip_modifier_item_0379_doom_Description,,魔法抗性降低。
DOTA_Tooltip_modifier_item_0382_chaos_poison,,乱毒
DOTA_Tooltip_modifier_item_0382_chaos_poison_Description,,给目标添加任意负面状态时，有概率使其受到1层中毒。
DOTA_Tooltip_modifier_item_0384_sage_cache,,贤者秘藏
DOTA_Tooltip_modifier_item_0384_sage_cache_Description,,拥有护盾值时，每秒按当前护盾值恢复生命。
DOTA_Tooltip_modifier_item_0385_lionheart_barrier,,狮心壁垒
DOTA_Tooltip_modifier_item_0385_lionheart_barrier_Description,,生命过低时恢复生命与所有护盾，并获得高额伤害减免。
DOTA_Tooltip_modifier_item_0385_lionheart_reduction,,狮心壁垒
DOTA_Tooltip_modifier_item_0385_lionheart_reduction_Description,,受到的伤害大幅降低。
DOTA_Tooltip_modifier_item_0391_frost_slow_debuff,,霜寒
DOTA_Tooltip_modifier_item_0391_frost_slow_debuff_Description,,攻击速度和移动速度降低。
DOTA_Tooltip_modifier_item_0391_frost_stats_buff,,光环辅助
DOTA_Tooltip_modifier_item_0391_frost_stats_buff_Description,,获得额外全属性。
DOTA_Tooltip_modifier_item_0392,,无惧
DOTA_Tooltip_modifier_item_0392_Description,,伤害加成提升。
DOTA_Tooltip_modifier_item_0393_stealth_haste,,隐匿
DOTA_Tooltip_modifier_item_0393_stealth_haste_Description,,攻击速度提升，可叠加。
DOTA_Tooltip_item_0402_modifier,,毒棘
DOTA_Tooltip_item_0402_modifier_Description,,每次添加中毒后立刻结算一次中毒伤害。
DOTA_Tooltip_modifier_item_0406_storm_ready,,风暴连打
DOTA_Tooltip_modifier_item_0406_storm_ready_Description,,下一次普通攻击附加高额物理伤害。
DOTA_Tooltip_modifier_item_0412_blood_haste,,血雾面具
DOTA_Tooltip_modifier_item_0412_blood_haste_Description,,回复自身最大生命值百分比。
DOTA_Tooltip_modifier_item_0420_blood_moon,,血月
DOTA_Tooltip_modifier_item_0420_blood_moon_Description,,身负血月印记：印记持有者的攻击会施加易伤。
DOTA_Tooltip_modifier_item_0421_void_scale,,虚空刻度
DOTA_Tooltip_modifier_item_0421_void_scale_Description,,魔法消耗增加，技能伤害提高。
DOTA_Tooltip_modifier_item_0422_battle_standard_buff,,王庭战旗
DOTA_Tooltip_modifier_item_0422_battle_standard_buff_Description,,提高战旗周围友军的物理伤害。
DOTA_Tooltip_modifier_item_0424_thorn_energy,,棘冠
DOTA_Tooltip_modifier_item_0424_thorn_energy_Description,,护盾吸收伤害时存储棘能。
DOTA_Tooltip_modifier_item_0424_shield_loss,,棘能外泄
DOTA_Tooltip_modifier_item_0424_shield_loss_Description,,每0.5秒损失最大护盾值的一部分。
DOTA_Tooltip_modifier_item_0426_stasis,,凝固
DOTA_Tooltip_modifier_item_0426_stasis_Description,,受到的伤害降低并获得全域吸血。
DOTA_Tooltip_modifier_item_0446_assault,,强袭
DOTA_Tooltip_modifier_item_0446_assault_Description,,攻击速度和攻击力提高（可叠加）。
DOTA_Tooltip_modifier_item_0447_assault,,强袭
DOTA_Tooltip_modifier_item_0447_assault_Description,,攻击速度和攻击力提高（可叠加）。
DOTA_Tooltip_modifier_item_0459_psionic_conversion,,灵能转换
DOTA_Tooltip_modifier_item_0459_psionic_conversion_Description,,释放技能后获得智力，层数会随时间流逝。
DOTA_Tooltip_modifier_item_0461,,无惧
DOTA_Tooltip_modifier_item_0461_Description,,伤害加成提升。
DOTA_Tooltip_modifier_item_0465,,裂血
DOTA_Tooltip_modifier_item_0465_Description,,生命越低，伤害抵抗越高。
DOTA_Tooltip_modifier_item_0466_shadow_wisdom,,贤识
DOTA_Tooltip_modifier_item_0466_shadow_wisdom_Description,,魔法暴击时获得，每层 +1% 技能伤害，最多 20 层，每秒流逝 1 层。
DOTA_Tooltip_modifier_item_0468_thunderstorm,,雷暴
DOTA_Tooltip_modifier_item_0468_thunderstorm_Description,,普攻引发范围雷击，自身受到的伤害降低。
DOTA_Tooltip_modifier_item_0469_swift_thunder,,迅雷
DOTA_Tooltip_modifier_item_0469_swift_thunder_Description,,攻击速度大幅提高。
DOTA_Tooltip_modifier_item_0473_swift_thunder,,迅雷
DOTA_Tooltip_modifier_item_0473_swift_thunder_Description,,攻击速度大幅提高。
DOTA_Tooltip_modifier_item_0502_assault,,强袭
DOTA_Tooltip_modifier_item_0502_assault_Description,,攻击速度和攻击力提高（可叠加）。
DOTA_Tooltip_modifier_item_0503_charge,,蓄势
DOTA_Tooltip_modifier_item_0503_charge_Description,,下一次攻击造成额外物理伤害，可储存多层。
DOTA_Tooltip_modifier_item_0504,,血池回响
DOTA_Tooltip_modifier_item_0504_Description,,你的流血对敌人造成伤害时，将本次流血伤害的一定比例作为物理伤害直接结算，不计入流血池。
DOTA_Tooltip_modifier_item_0505_shadow_wisdom,,贤识
DOTA_Tooltip_modifier_item_0505_shadow_wisdom_Description,,魔法暴击时获得，每层 +1% 技能伤害，最多 30 层，每秒流逝 1 层。
DOTA_Tooltip_modifier_item_0515,,嗜血淬锋
DOTA_Tooltip_modifier_item_0515_Description,,吸血触发时累积攻击力，随后每秒衰减。
DOTA_Tooltip_modifier_item_0516,,魔神共鸣
DOTA_Tooltip_modifier_item_0516_Description,,每件【魔神】套装备提高攻击力与物理吸血，最多生效3件（层数=当前生效件数）。
DOTA_Tooltip_modifier_item_0523_afterimage,,残影突袭
DOTA_Tooltip_modifier_item_0523_afterimage_Description,,移动累积距离后召唤残影袭击敌人脚下的固定位置。
DOTA_Tooltip_modifier_item_0524_fire_spirits,,火识
DOTA_Tooltip_modifier_item_0524_fire_spirits_Description,,移动积攒火识层数；附近有敌人时消耗火识发射火球，造成最大魔法值魔法伤害并可能灼烧。
DOTA_Tooltip_modifier_item_0525,,奥术熔炉
DOTA_Tooltip_modifier_item_0525_Description,,非普通攻击的物理伤害全部转化为魔法伤害。
DOTA_Tooltip_modifier_item_0526,,贤者共鸣
DOTA_Tooltip_modifier_item_0526_Description,,每件【贤者】装备提高魔法值与技能伤害，最多生效3件（层数=当前生效件数）。
DOTA_Tooltip_modifier_item_0527_lionheart,,狮心王
DOTA_Tooltip_modifier_item_0527_lionheart_Description,,每件【狮心】装备提高护甲值，最多生效3件（层数=当前生效件数）。
DOTA_Tooltip_modifier_item_0528,,锋蓄
DOTA_Tooltip_modifier_item_0528_Description,,你施加易伤时概率额外增加1层；目标易伤达到最大层数时，引爆并移除全部易伤。
DOTA_Tooltip_modifier_item_0530_blast,,爆战
DOTA_Tooltip_modifier_item_0530_blast_Description,,护盾被清空且无法恢复，最大护盾值转化为攻击强化。
DOTA_Tooltip_modifier_item_0532_mortal_wound,,重伤
DOTA_Tooltip_modifier_item_0532_mortal_wound_Description,,受到的治疗与恢复效果降低。
DOTA_Tooltip_modifier_item_0533_unholy_frenzy,,不洁狂热
DOTA_Tooltip_modifier_item_0533_unholy_frenzy_Description,,物理吸血与魔法吸血翻倍。
DOTA_Tooltip_modifier_item_0536_passive,,碎甲
DOTA_Tooltip_modifier_item_0536_passive_Description,,受到的伤害增加，并按当前总护甲获得最终伤害增幅。
DOTA_Tooltip_modifier_item_0540_brand,,焚蚀
DOTA_Tooltip_modifier_item_0540_brand_Description,,护甲值降低、受到的魔法伤害提高，随点燃层数增强。
DOTA_Tooltip_modifier_item_0541,,嬗变棱镜
DOTA_Tooltip_modifier_item_0541_Description,,将物理伤害加成转化为魔法伤害加成。
DOTA_Tooltip_modifier_item_0544_judgment,,天罚
DOTA_Tooltip_modifier_item_0544_judgment_Description,,攻击力降低，且无法受到任何治疗效果。
DOTA_Tooltip_modifier_item_0548,,金刚护体
DOTA_Tooltip_modifier_item_0548_Description,,受到的魔法伤害全部转化为物理伤害。
DOTA_Tooltip_modifier_item_0549,,幽影护体
DOTA_Tooltip_modifier_item_0549_Description,,受到的物理伤害全部转化为魔法伤害。
DOTA_Tooltip_modifier_item_0550,,背水之怒
DOTA_Tooltip_modifier_item_0550_Description,,每损失1%生命值，造成的最终伤害提高1%，增幅具有上限。
DOTA_Tooltip_modifier_item_0551_clear_spring_debuff,,清涌之灵
DOTA_Tooltip_modifier_item_0551_clear_spring_debuff_Description,,攻击速度和移动速度降低。
DOTA_Tooltip_modifier_item_0554_blood_curse,,无光
DOTA_Tooltip_modifier_item_0554_blood_curse_Description,,根据自身闪避率获得魔法抗性。
DOTA_Tooltip_modifier_item_0561,,淬厄
DOTA_Tooltip_modifier_item_0561_Description,,每承受一个负面状态，获得额外伤害与伤害减免。
DOTA_Tooltip_modifier_item_0561_curse_slow,,蹒跚
DOTA_Tooltip_modifier_item_0561_curse_slow_Description,,移动速度降低。
DOTA_Tooltip_modifier_item_0561_curse_mind,,裂识
DOTA_Tooltip_modifier_item_0561_curse_mind_Description,,魔法抗性降低。
DOTA_Tooltip_modifier_item_0561_curse_decay,,腐养
DOTA_Tooltip_modifier_item_0561_curse_decay_Description,,恢复效果降低。
DOTA_Tooltip_modifier_item_0563,,洞窟诅咒
DOTA_Tooltip_modifier_item_0563_Description,,闪避不再生效；攻击命中时，对目标追加一次(闪避率×敏捷)物理伤害。
DOTA_Tooltip_modifier_item_0564,,灵能永续
DOTA_Tooltip_modifier_item_0564_Description,,使自己处于冰冻状态；攻击命中时有概率使自身所有主动技能减少冷却。
DOTA_Tooltip_modifier_item_0565,,星火燎原
DOTA_Tooltip_modifier_item_0565_Description,,对处于点燃的敌人造成伤害时，按焚世套装件数有概率使其额外叠加 1 层点燃。
DOTA_Tooltip_modifier_item_0566_meltarmor,,熔甲
DOTA_Tooltip_modifier_item_0566_meltarmor_Description,,护甲降低，且受到的魔法伤害提高。
DOTA_Tooltip_modifier_item_0567_mark,,追猎
DOTA_Tooltip_modifier_item_0567_mark_Description,,受到印记施加者的伤害提高；达到最大层数时效果翻倍。
DOTA_Tooltip_modifier_item_0569_pact,,血契
DOTA_Tooltip_modifier_item_0569_pact_Description,,受到伤害中被延迟的部分，正在缓慢流失。
DOTA_Tooltip_modifier_item_0570,,万诅共鸣
