--[[
  ~ dumper · customs · dota2
AK_Quality_10,Không rõ
AK_Quality_11,Không rõ
Hud_幸运值,May mắn
map_main,Máy chủ Tiên Phong
map_s1,Mùa S1
transmitting,Đang truyền:
lv_name_M001,lv1. Mỏ bỏ hoang
lv_name_M002,lv2. Nghĩa địa ẩm ướt
lv_name_M012,lv3. Phế tích hầm mỏ
lv_name_M003,lv3. Băng nguyên lạnh giá
lv_name_M006,lv4. Rừng rậm u tối
lv_name_M004,lv4. Sân trong dây leo độc
lv_name_M005,lv5. Quảng trường thần điện
lv_name_M007,lv5. Lòng đất thần điện
lv_name_M011,lv5. Hẻm núi băng giá
lv_name_M008,lv6. Ngoại vi hư không
lv_name_M009,lv7. Thần điện Tuyệt Ảnh
lv_name_M014,lv8. Núi Lôi Ảnh Cuối
lv_name_M010,lv8. Đền Ender
lv_name_M013,lv9. Đền Ham Muốn
lv_name_M015,Rừng Phép Thuật
lv_name_G001,Bí Cảnh Khuynh Thiên
illustrated_特殊,Đặc biệt
illustrated_珍奇,Quý hiếm
DOTA_Tooltip_modifier_item_0400_soul_bind,Trói Hồn
DOTA_Tooltip_modifier_item_0400_soul_bind_Description,Lần kích hoạt kỹ năng có nạp năng lượng tiếp theo sẽ hoàn trả 1 lần nạp.
AK_Attr_health_regen_pct,Hồi phục máu theo %
AK_Attr_mana_cost_reduction_pct,Giảm tiêu hao mana %
AK_Attr_bonus_energy_shield_pct,Giới hạn khiên %
AK_Attr_base_strength_pct,Sức mạnh cơ bản %
AK_Attr_base_agility_pct,Nhanh nhẹn cơ bản %
AK_Attr_base_intelligence_pct,Trí tuệ cơ bản %
AK_Attr_bonus_exp_pct,Nhận kinh nghiệm %
AK_Attr_all_armor_pct,%Giáp toàn bộ
AK_Attr_bleed_damage_faster_pct,%Xử lý sát thương chảy máu nhanh hơn
AK_Attr_all_all_stats_pct,%Tất cả thuộc tính
AK_Attr_all_intelligence_pct,%Trí tuệ
AK_Attr_all_agility_pct,%Nhanh nhẹn
AK_Attr_all_strength_pct,%Sức mạnh
AK_Attr_outgoing_damage_pct_2,%Sát thương cuối cùng
AK_Attr_attack_speed_pct,%Tốc độ tấn công
AK_Attr_charge_restore_time_pct,%Thời gian nạp năng lượng
AK_Attr_charge_restore_speed_pct,%Tốc độ nạp năng lượng
AK_Attr_physical_armor_penetration_pct,%Xuyên giáp vật lý
AK_Attr_all_health_pct,%Máu