--[[
  ~ dumper · customs · dota2
msg_教程_新手教程测试已完成,Тест обучения новичка завершён.
msg_教程_新手教程初始化超时_请重新进入游戏,Превышено время инициализации обучения новичка. Перезайдите в игру.
msg_教程_新手教程已完成,Обучение новичка завершено.
msg_教程_新手职业创建失败_请重新选择,Не удалось создать начальный класс. Выберите заново.
msg_教程_已进入新手教程房间,Вы вошли в комнату обучения новичка.
msg_教程_M001_教程进度写入失败_请重新进入_M001,Не удалось сохранить прогресс обучения M001. Войдите в M001 заново.
msg_炼金_背包和仓库已满_物品已掉落在英雄附近,"Инвентарь и склад заполнены, предмет выпал рядом с героем."
msg_炼金_背包或仓库中没有该材料,В инвентаре или на складе нет этого материала.
msg_炼金_材料已放入炼金法阵,Материал помещён в алхимический круг.
msg_炼金_材料已取出,Материал извлечён.
msg_炼金_存档加载中_请稍后再试,Идёт загрузка сохранения. Попробуйте позже.
msg_炼金_放入材料失败,Не удалось поместить материал.
msg_炼金_该材料不能用于炼金,Этот материал нельзя использовать в алхимии!
msg_炼金_该槽位已解锁,Этот слот уже разблокирован.
msg_炼金_该槽位已有材料,В этом слоте уже есть материал.
msg_炼金_该炼金法阵槽位已达上限,Достигнут предел слотов алхимического круга.
msg_炼金_该炼金法阵已解锁,Этот алхимический круг уже разблокирован.
msg_炼金_该炼金法阵暂未开放,Этот алхимический круг пока недоступен.
msg_炼金_货币不足,Недостаточно валюты.
msg_炼金_获得_个远古钱币,Получено древних монет: {claimAmount}
msg_炼金_获得_个远古钱币_2,Получено древних монет: {total}
msg_炼金_解锁材料不足,Недостаточно материалов для разблокировки.
msg_炼金_凯蒂斯遗物不足,Недостаточно реликвий Кейтис.
msg_炼金_扣除解锁材料失败,Не удалось списать материалы для разблокировки.
msg_炼金_扣除凯蒂斯遗物失败,Не удалось списать реликвии Кейтис.
msg_炼金_扣除玛雅遗物失败,Не удалось списать реликвии Майя.
msg_炼金_炼金法阵槽位已解锁,Слот алхимического круга разблокирован.
msg_炼金_炼金法阵已解锁,Алхимический круг разблокирован.
msg_炼金_炼金收益上限已提升,Предел дохода от алхимии повышен.
msg_炼金_玛雅遗物不足,Недостаточно реликвий Майя.
msg_炼金_目标格无法放入该材料,В целевую ячейку нельзя поместить этот материал.
msg_炼金_请先解锁炼金法阵,Сначала разблокируйте алхимический круг.
msg_炼金_暂无可领取收益,Пока нет доступного дохода для получения.
msg_内测码_操作太快了_请稍后再试,"Слишком быстро, попробуйте позже!(2352)"
msg_内测码_获取激活码失败_请稍后重试,Не удалось получить активационный код. Повторите попытку позже.
msg_内测码_激活码验证失败_请稍后重试,Не удалось проверить активационный код. Повторите попытку позже.
msg_内测码_内测码已发放完毕,Все бета-коды выданы.
msg_内测码_使用内测码成功,Бета-код успешно использован.
msg_排行榜_排行榜标签设置失败,Не удалось установить метку таблицы лидеров.
msg_赛季商店_赛季个人贡献,Личный вклад сезона +{contribution}
msg_商城_背包或仓库空间不足_奖励领取失败_请整理空间后再领取,Недостаточно места в инвентаре или хранилище. Награда не получена. Освободите место и попробуйте снова.
msg_商城_背包或仓库空间不足_礼包奖励发放失败_请整理空间后联系管理员处理,Недостаточно места в инвентаре или хранилище. Не удалось выдать награду из набора. Освободите место и обратитесь к администратору.
msg_商城_背包或仓库空间不足_无法兑换该物品,Недостаточно места в инвентаре или хранилище. Невозможно обменять этот предмет.
msg_商城_背包或仓库空间不足_无法领取额外奖励,Недостаточно места в инвентаре или хранилище. Невозможно получить дополнительную награду.
msg_商城_背包或仓库空间不足_赞助勋章发放失败_请整理空间后联系管理员处理,Недостаточно места в инвентаре или хранилище. Не удалось выдать спонсорскую медаль. Освободите место и обратитесь к администратору.
msg_商城_背包与仓库空间不足_且无法将秘宝奖励掉落到地面,"Недостаточно места в инвентаре и хранилище, и невозможно сбросить награду из тайного сокровища на землю."
msg_商城_操作太快了_请稍后再试,Слишком быстро! Подождите и попробуйте снова!(2351)
msg_商城_当前没有可领取的额外奖励,Сейчас нет доступных дополнительных наград.
msg_商城_典藏秘宝饰品发放失败,Не удалось выдать предмет из коллекционного тайного сокровища: {itemId}
msg_商城_典藏秘宝饰品配置无效,Неверная конфигурация предмета коллекционного тайного сокровища: {itemId}
msg_商城_额外奖励参数无效,Неверные параметры дополнительной награды.
msg_商城_额外奖励状态已刷新_请重新领取,Статус дополнительной награды обновлён. Получите её заново.
msg_商城_每日特惠购买失败,Не удалось совершить покупку по ежедневному предложению.
msg_商城_秘宝参数无效,Неверные параметры тайного сокровища.
msg_商城_秘宝动态奖池配置无效_请检查奖励配置,Неверная конфигурация динамического призового пула тайного сокровища. Проверьте настройки наград.
msg_商城_秘宝奖励创建失败,Не удалось создать награду тайного сокровища: {itemId}
msg_商城_神秘碎片不足,Недостаточно таинственных осколков.
msg_商城_神秘钥匙扣除失败,Не удалось списать таинственный ключ.
msg_商城_神秘钥匙数量不足,Недостаточно таинственных ключей.
msg_商城_饰品兑换失败_碎片未扣除,"Не удалось обменять предмет, осколки не списаны."
msg_商城_饰品数据尚未加载完成_请稍后再试,Данные о предметах ещё не загружены. Попробуйте позже.
msg_商城_碎片商城类型配置无效,Неверная конфигурация типа магазина осколков.
msg_商城_碎片商城商品不存在或未上架,Товар в магазине осколков не существует или недоступен.
msg_商城_碎片商城商品配置无效,Неверная конфигурация товара в магазине осколков.
msg_商店_快捷出售_件物品_获得_金币,"Быстрая продажа: продано {soldCount} предметов, получено {totalGold} золота."
msg_商店_售出获得_金币,Продано за {price} золота.
msg_商店_售出获得_金币_2,Продано за {Price} золота.
msg_商店_已刷新商店_消耗_个行会契书,Магазин обновлён. Потрачено {cost} свитков гильдии.
msg_商店_已刷新远古商贩_消耗_个行会契书,Древний торговец обновлён. Потрачено {cost} свитков гильдии.
msg_商人_材料不足,Недостаточно материалов.
msg_商人_当前没有可刷出的合格材料订单,Сейчас нет подходящих заказов на материалы.
msg_商人_兑换材料发放失败,Не удалось выдать обменные материалы.
msg_商人_兑换成功_消耗_个悬赏金币,Обмен успешен. Потрачено {cost} наградных монет.
msg_商人_兑换商品不存在或已刷新,Обменный товар не существует или был обновлён.
msg_商人_兑换商品库存不足,Недостаточно запасов обменного товара.
msg_商人_该订单槽今日已完成上限_明日刷新,Этот слот заказов сегодня достиг лимита. Обновление завтра.
msg_商人_解锁材料不足_需要_个,"Недостаточно материалов для разблокировки: {itemId}, нужно {count} шт."
msg_商人_今日订单重置次数已用完_每天最多重置_个任务,Лимит сброса заказов на сегодня исчерпан. Максимум {MERCHANT_REFRESH_DAILY_LIMIT} заданий в день.
msg_商人_今日兑换商店刷新次数已用完_每天最多刷新_次,Лимит обновлений магазина обмена на сегодня исчерпан. Максимум {MERCHANT_EXCHANGE_REFRESH_DAILY_LIMIT} раз в день.
msg_商人_扣除材料失败,Не удалось списать материалы.
msg_商人_扣除解锁材料失败_x,Не удалось списать материалы для разблокировки: {itemId} x{count}
msg_商人_扣除行会契书失败,Не удалось списать свиток гильдии.
msg_商人_没有可解锁的收购订单槽位,Нет доступных для разблокировки слотов заказов на закупку.
msg_商人_每日收购任务奖励已领取_获得_个悬赏金币,Награда за ежедневное задание на закупку получена: {rewardPoints} наградных монет.
msg_商人_每日收购任务未完成_还需要完成_个订单,Ежедневное задание на закупку не выполнено. Осталось выполнить {count} заказов.
msg_商人_收购订单槽位已全部解锁,Все слоты заказов на закупку разблокированы.
msg_商人_收购任务不存在,Задание на закупку не существует.
msg_商人_完成收购任务_获得_个悬赏金币,Задание на закупку выполнено. Получено {gainedPoints} наградных монет.
msg_商人_行会契书不足_刷新兑换商店需要_个,Недостаточно свитков гильдии. Для обновления магазина обмена нужно {refreshCost} шт.
msg_商人_行会契书不足_重置订单需要_个,"Недостаточно гильдейских грамот, для сброса заказа нужно {refreshCost} шт."
msg_商人_悬赏金币不足,Недостаточно наградных монет.
msg_商人_悬赏金币不足_解锁需要_个,"Недостаточно наградных монет, для разблокировки нужно {unlockCost} шт."
msg_商人_已解锁第_个收购订单槽位_消耗,"Разблокирован слот заказов на закупку № {count}, затрачено {unlockCostText}."
msg_商人_已刷新兑换商店_消耗_个行会契书,"Магазин обмена обновлён, потрачено {refreshCost} гильдейских грамот."
msg_商人_已重置收购订单_消耗_个行会契书,"Заказы на закупку сброшены, потрачено {refreshCost} гильдейских грамот."
msg_饰品_饰品恢复默认请求无效,Недействителен запрос на сброс украшения к стандартному виду.
msg_饰品_饰品卸下请求无效,Недействителен запрос на снятие украшения.
msg_饰品_饰品装备请求无效,Недействителен запрос на надевание украшения.
msg_贪婪洞窟_背包和仓库已满_奖励已掉落在英雄附近,"Инвентарь и склад заполнены, награда выпала рядом с героем."
msg_贪婪洞窟_件无尽奖励因空间不足进入待领取队列,{length} наград бесконечного подземелья помещены в очередь ожидания из-за нехватки места.
msg_贪婪洞窟_开启级宝箱成功,Сундук уровня {tier} успешно открыт.
msg_贪婪洞窟_已进入倾天秘境,Вы вошли в тайное подземелье Цинтянь.
msg_贪婪洞窟_已自动发放件无尽秘境待领取奖励,Автоматически выдано {delivered} наград из очереди бесконечного подземелья.
msg_天赋_调试解锁天赋成功,Отладка: талант успешно разблокирован.
msg_天赋_调试锁定天赋成功,Отладка: талант успешно заблокирован.
msg_通用_背包没有可用空位_无法拆分,"В инвентаре нет свободных мест, невозможно разделить."
msg_通用_背包已满,Инвентарь заполнен.
msg_通用_仓库已满,Склад заполнен.
msg_通用_拆分数量无效,Недопустимое количество для разделения.
msg_通用_次级英雄复制物品不能放入背包,Скопированные предметы второстепенного героя нельзя положить в инвентарь.
msg_通用_次级英雄复制物品不能装备到主英雄,Скопированные предметы второстепенного героя нельзя экипировать на основного героя.
msg_通用_存档尚未加载完成,Сохранение ещё не загружено.
msg_通用_当前地图未开放,Текущая карта недоступна.
msg_通用_封印物品不能移动,Запечатанные предметы нельзя перемещать.
msg_通用_该地图传送权已激活,Право телепортации на этой карте уже активировано.
msg_通用_该格子正在被重铸占用,Эта ячейка сейчас занята перековкой.
msg_通用_该物品无法拆分,Этот предмет нельзя разделить.
msg_通用_该物品正在被重铸占用,Этот предмет сейчас занят перековкой.
msg_通用_教程中无法穿脱装备,В обучении нельзя надевать или снимать экипировку.
msg_通用_金币不足,Недостаточно золота.
msg_通用_临时英雄无法穿脱装备,Временный герой не может надевать или снимать экипировку.
msg_通用_职业数据加载中_请稍后再试,"Данные класса загружаются, попробуйте позже."
msg_通用_只有宠物可以放入宠物槽,В слот для питомца можно помещать только питомца.
msg_通用_装备预设正在切换_请稍后再试,"Идёт смена пресета экипировки, попробуйте позже."
msg_脱离卡死_当前场景无法使用脱离卡死,В текущей сцене нельзя использовать выход из застревания.
msg_脱离卡死_当前秘境状态无法使用脱离卡死,В текущем состоянии подземелья нельзя использовать выход из застревания.
msg_清除地上物品_冷却中,Очистка предметов на земле на перезарядке
msg_清除地上物品_清理进行中_请稍后再试,"Идёт очистка предметов на земле, попробуйте позже"
msg_清除地上物品_已清除_件,Очищено предметов на земле: {count}
msg_玩家_存档已关闭_请重进游戏,"Сохранение отключено, перезайдите в игру!"
msg_玩家_你没有权限启动离线模式,У вас нет прав для запуска офлайн-режима.
msg_玩家_玩家数据未初始化,Данные игрока не инициализированы.
msg_玩家_信号塔已激活_地图传送权已解锁,"Сигнальная вышка активирована, право телепортации по карте разблокировано."
msg_玩家_职业技能数据加载中_请稍后再试,"Данные навыков класса загружаются, попробуйте позже."
msg_物品使用_该物品不支持连续使用,Этот предмет нельзя использовать непрерывно.
msg_物品使用_连续使用数量无效,Недопустимое количество для непрерывного использования.
msg_系统_操作太快了,Слишком быстрое действие.
msg_系统_内部错误,Внутренняя ошибка.
msg_系统维护_服务器维护已开始_游戏即将结束,"Началось техническое обслуживание сервера, игра скоро завершится."
msg_系统维护_游戏版本过低_游戏即将结束,"Версия игры устарела, игра скоро завершится."
msg_邀请码_背包和仓库空间不足_请整理后重试,"Недостаточно места в инвентаре и на складе, освободите место и повторите попытку."
msg_邀请码_存档状态暂不可写入_请稍后重试,"Состояние сохранения временно недоступно для записи, попробуйте позже."
msg_邀请码_该奖励规则当前不可用,Это правило награды сейчас недоступно
msg_邀请码_该奖励条件尚未达成,Условие для этой награды ещё не выполнено
msg_邀请码_该奖励已经领取,Эта награда уже получена
msg_邀请码_奖励配置异常_请联系管理员,"Ошибка конфигурации награды, свяжитесь с администратором"
msg_邀请码_你已经绑定过邀请码了,Вы уже привязали инвайт-код
msg_邀请码_请输入有效的邀请码,Введите действующий инвайт-код
msg_邀请码_刷新过于频繁_请在_秒后重试,"Слишком частые запросы, повторите через {seconds} сек."
msg_邀请码_邀请码绑定成功_绑定奖励可在页面领取,Инвайт-код успешно привязан. Награду можно получить на странице
msg_邀请码_邀请码绑定失败,Не удалось привязать инвайт-код
msg_邀请码_邀请码奖励领取成功,Награда за инвайт-код успешно получена
msg_邮件_背包空间不足_无法领取邮件附件,"Недостаточно места в инвентаре, невозможно получить вложения письма"
msg_邮件_请在基地内领取邮件,Забирайте почту на базе.
msg_邮件_邮件状态保存失败_请稍后再试,"Не удалось сохранить состояние письма, повторите позже"
msg_支付_背包和仓库空间不足,Недостаточно места в инвентаре и на складе
msg_支付_每日特惠价格配置无效,Неверная конфигурация цены ежедневного предложения
msg_支付_每日特惠礼包发放失败_请重新确认支付结果,"Не удалось выдать ежедневный набор, проверьте результат оплаты"
msg_支付_每日特惠支付配置无效,Неверная конфигурация оплаты ежедневного предложения
msg_支付_你已被禁止赞助,Вам запрещено пополнять счёт
msg_支付_请选择有效的地区和支付方式,Выберите действующий регион и способ оплаты
msg_支付_玩家数据尚未加载完成_请稍后再试,"Данные игрока ещё не загружены, повторите позже"
msg_支付_未满足条件_无法领取奖励,"Условия не выполнены, невозможно получить награду"
msg_支付_支付过于频繁_请稍后再试,"Слишком частые платежи, повторите позже"
msg_支付_支付金额异常_请稍后再试,"Некорректная сумма платежа, повторите позже"
msg_制作_背包和仓库空间不足_无法返还制作材料,"Недостаточно места в инвентаре и на складе, невозможно вернуть материалы"
msg_制作_背包和仓库空间不足_无法领取制作物品,"Недостаточно места в инвентаре и на складе, невозможно получить созданный предмет"
msg_制作_当前没有可保留的重铸结果,"Сейчас нет результатов перековки, которые можно сохранить"
msg_制作_当前没有可还原的重铸结果,"Сейчас нет результатов перековки, которые можно отменить"
msg_制作_当前重铸不需要使用重铸石,Для текущей перековки не требуется камень перековки
msg_制作_分解成功,Предмет успешно разобран
msg_制作_该物品无法分解,Этот предмет нельзя разобрать
msg_制作_该装备没有可用的命石升华配方,У этого снаряжения нет доступного рецепта вознесения грани
msg_制作_该装备已达到重铸上限,Это снаряжение достигло предела перековки
msg_制作_仅品质_5_及以上装备可重铸,Перековывать можно только снаряжение качества 5 и выше
msg_制作_命石与目标装备不匹配,Грань не соответствует целевому снаряжению
msg_制作_您不在家中,Вы не на базе
msg_制作_您没有足够的材料来制作该物品,У вас недостаточно материалов для создания этого предмета
msg_制作_请放入命石,Поместите грань
msg_制作_请放入装备和对应命石,Поместите снаряжение и соответствующую грань
msg_制作_请先放入同名装备,Сначала поместите снаряжение с таким же названием
msg_制作_请先放入重铸目标,Сначала поместите цель перековки
msg_制作_请先确认或还原当前重铸结果,Сначала подтвердите или отмените текущий результат перековки
msg_制作_请在基地中操作,Действие доступно только на базе
msg_制作_升华成功_已获得先祖装备,"Вознесение успешно, получено снаряжение предков"
msg_制作_升华随机种子生成失败,Не удалось создать случайное зерно вознесения
msg_制作_升华所需的重铸精华不足,Недостаточно эссенции перековки для вознесения
msg_制作_同一件物品不能占用两个升华槽位,Один и тот же предмет не может занимать два слота вознесения
msg_制作_物品不存在,Предмет не существует
msg_制作_物品数量不足,Недостаточное количество предметов
msg_制作_先祖装备创建失败,Не удалось создать снаряжение предков
msg_制作_先祖装备放入背包失败,Не удалось поместить снаряжение предков в инвентарь
msg_制作_已保留重铸结果,Результат перековки сохранён
msg_制作_已还原重铸结果,Результат перековки восстановлен
msg_制作_制作队列最多只能有个任务,В очереди изготовления может быть не более {MAX_MAKE_QUEUE} заданий
msg_制作_制作配方参数无效,Недопустимые параметры рецепта изготовления
msg_制作_制作数量无效,Недопустимое количество изготавливаемых предметов
msg_制作_重铸材料不能与目标是同一件物品,"Материал для перековки не может быть тем же предметом, что и целевой"
msg_制作_重铸材料不足,Недостаточно материалов для перековки
msg_制作_重铸材料需为同名装备,Материал для перековки должен быть снаряжением с тем же названием
msg_制作_重铸材料已失效,Материал для перековки утратил силу
msg_制作_重铸材料与目标装备不匹配,Материал для перековки не соответствует целевому снаряжению
msg_制作_重铸中的物品无法分解,Предмет в процессе перековки нельзя разобрать
msg_制作_装备重铸不需要副装备,Для перековки снаряжения не требуется дополнительное снаряжение
msg_自定义物品栏_背包中没有该物品_无法使用,"В инвентаре нет этого предмета, использовать нельзя"
msg_自定义物品栏_背包中没有该物品_无法装备,"В инвентаре нет этого предмета, экипировать нельзя"
msg_自定义物品栏_该物品已在自定义物品栏中,Этот предмет уже находится в пользовательской панели предметов
msg_自定义物品栏_只能将药水或可主动使用的材料放入自定义物品栏,В пользовательскую панель предметов можно помещать только зелья или материалы с активным использованием
msg_自定义物品栏_自定义物品栏已满,Пользовательская панель предметов заполнена
msg_仓库_没有可补充的锁定物品,Нет заблокированных предметов для пополнения
msg_仓库_已补充锁定槽位,Дополнено {count} заблокированных слотов
msg_兑换码_兑换码参数无效,Недопустимые параметры кода активации
msg_房间_传送失败_目标地图暂未开放,Телепортация не удалась: целевая карта пока недоступна
msg_房间_当前地图未开放,Текущая карта ещё не открыта
msg_房间_当前无法从该撤离点离开,Сейчас невозможно выйти из этой точки эвакуации
msg_房间_地图加载失败_请重试,Не удалось загрузить карту. Попробуйте снова
msg_房间_地图连续加载失败_请尝试重启游戏,Карта не загружается несколько раз подряд. Попробуйте перезапустить игру
msg_房间_进入地图失败_请重试,Не удалось войти на карту. Попробуйте снова
msg_房间_连续进入地图失败_请尝试重启游戏,Не удаётся войти на карту несколько раз подряд. Попробуйте перезапустить игру
msg_房间_某处的门打开了,Где-то открылась дверь
msg_交易所_查询条件无效,Недопустимые условия поиска
msg_交易所_订单参数无效,Недопустимые параметры заказа
msg_交易所_购买成功,Покупка совершена успешно
msg_交易所_购买数量无效,Недопустимое количество для покупки
msg_交易所_交易所已禁用_请联系管理员,Биржа отключена. Свяжитесь с администратором
msg_交易所_每页数量无效,Недопустимое количество на страницу
msg_交易所_请求标识无效,Недопустимый идентификатор запроса
msg_交易所_上架成功,Успешно выставлено на продажу
msg_交易所_上架价格无效,Недопустимая цена для выставления на продажу
msg_交易所_上架失败,Не удалось выставить на продажу
msg_交易所_上架数量无效,Недопустимое количество для выставления на продажу
msg_交易所_物品参数无效,Недопустимые параметры предмета
msg_交易所_物品等级无效,Недопустимый уровень предмета
msg_交易所_物品来源无效,Недопустимый источник предмета
msg_交易所_物品类型无效,Недопустимый тип предмета
msg_交易所_物品品质无效,Недопустимое качество предмета
msg_交易所_下架成功,Успешно снято с продажи
msg_交易所_下架失败,Не удалось снять с продажи
msg_交易所_页码无效,Недопустимый номер страницы
msg_教程_当前不在有效的新手教程中,Вы не находитесь в действующем обучении
msg_教程_击败任意挑战后才能从这里撤离,Покинуть это место можно только после победы над любым испытанием
msg_教程_流程尚未就绪,Процесс ещё не готов
msg_赛季商店_本赛季奖励已经领取,Награды этого сезона уже получены.
msg_赛季商店_兑换保存失败_奖励与扣款均已撤销,Не удалось сохранить обмен. Награда и списание отменены.
msg_赛季商店_兑换保存失败_未扣除赛季币,"Не удалось сохранить обмен, сезонные монеты не списаны."
msg_赛季商店_兑换成功_账号级奖励已生效,Обмен успешен. Награда на аккаунт активирована.
msg_赛季商店_兑换请求异常_本次奖励已撤销,Ошибка запроса обмена. Текущая награда отменена.
msg_赛季商店_兑换请求异常_请刷新后确认结果,Ошибка запроса обмена. Обновите страницу и проверьте результат.
msg_赛季商店_兑换数据打包失败_本次奖励已撤销,Не удалось упаковать данные обмена. Текущая награда отменена.
msg_赛季商店_兑换已完成_但界面刷新异常,"Обмен завершён, но не удалось обновить интерфейс."
msg_赛季商店_该商品已达到本赛季兑换上限,Лимит обмена этого товара в этом сезоне исчерпан.
msg_赛季商店_个人贡献等级达到指定等级后才能兑换,Обмен станет доступен после достижения {requiredLevel} уровня личного вклада.
msg_赛季商店_贡献保存失败_已返还资源,"Не удалось сохранить вклад, ресурсы возвращены."
msg_赛季商店_贡献数据打包失败_已返还资源,"Не удалось упаковать данные вклада, ресурсы возвращены."
msg_赛季商店_贡献已保存_请刷新界面,Вклад сохранён. Обновите интерфейс.
msg_赛季商店_建设贡献增加,Вклад в строительство +{contribution}
msg_赛季商店_奖励发放失败_请整理背包或仓库后重试,Не удалось выдать награду. Освободите место в инвентаре или на складе и попробуйте снова.
msg_赛季商店_结算请求异常_请刷新后重试,Ошибка запроса расчёта. Обновите страницу и попробуйте снова.
msg_赛季商店_另一项赛季操作正在处理中,Другая сезонная операция уже выполняется.
msg_赛季商店_赛季币不足_当前余额与所需数量,"Недостаточно сезонных монет: текущий баланс {current}, требуется {required}."
msg_赛季商店_赛季币余额尚未加载_请稍后重试,Баланс сезонных монет ещё не загружен. Повторите попытку позже.
msg_赛季商店_赛季贡献需求尚未加载,Требования сезонного вклада ещё не загружены.
msg_赛季商店_赛季结算领取失败,Не удалось получить награду за завершение сезона.
msg_赛季商店_赛季结算完成_获得赛季币,Сезонный расчёт завершён. Получено {reward} сезонных монет.
msg_赛季商店_赛季商品不存在或未开放,Сезонный товар не существует или недоступен.
msg_赛季商店_赛季商品价格配置无效,Неверная конфигурация цены сезонного товара.
msg_赛季商店_赛季商品奖励配置无效,Неверная конфигурация награды сезонного товара.
msg_赛季商店_赛季商品配置不存在,Конфигурация сезонного товара не найдена.
msg_赛季商店_赛季尚未结束,Сезон ещё не завершён.
msg_赛季商店_赛季已结束_无法继续贡献资源,Сезон завершён. Вклад ресурсов больше невозможен.
msg_赛季商店_上一笔兑换正在保存_请稍候,"Предыдущий обмен сохраняется, подождите."
msg_赛季商店_提交异常_资源已返还,"Ошибка отправки, ресурсы возвращены."
msg_赛季商店_玩家数据正在保存_请稍后提交,Данные игрока сохраняются. Отправьте запрос позже.
msg_赛季商店_玩家数据正在保存_请稍后再兑换,Данные игрока сохраняются. Повторите обмен позже.
